geo_id,deped_id,school_name,address,adm0,adm1,adm2,longitude,latitude,adm3
LAO-002522,20903008,B. Pha-En,,LAO,Xiangkhouang,Nonghed,103.739896,19.505497,
LAO-002523,20903009,B. Keobon,,LAO,Xiangkhouang,Nonghed,103.912206,19.713839,
LAO-002524,20903010,B. Pho,,LAO,Xiangkhouang,Nonghed,104.122591,19.78481,
LAO-002525,20903011,B. Sandon-Ko,,LAO,Xiangkhouang,Nonghed,103.957643,19.575191,
LAO-002526,20903012,B. Namkonngoua,,LAO,Xiangkhouang,Nonghed,103.753673,19.589004,
LAO-002527,20903013,B. Pacha,,LAO,Xiangkhouang,Nonghed,104.019828,19.801493,
LAO-002528,20903015,B. Palao,,LAO,Xiangkhouang,Nonghed,104.140821,19.830759,
LAO-002529,20904001,B. Naxai,,LAO,Xiangkhouang,Khoune,103.377053,19.334643,
LAO-002530,20904002,B. Namuang,,LAO,Xiangkhouang,Khoune,103.589825,19.240478,
LAO-002531,20904003,B. Gnoun,,LAO,Xiangkhouang,Khoune,103.266596,19.369675,
LAO-002532,20904004,B. Phouviang,,LAO,Xiangkhouang,Khoune,103.691577,19.155476,
LAO-002533,20904005,B. San-Noy,,LAO,Xiangkhouang,Khoune,103.602305,19.326091,
LAO-002534,20904006,B. Phosi,,LAO,Xiangkhouang,Khoune,103.390265,19.320812,
LAO-002535,20904007,B. Tan-Tai,,LAO,Xiangkhouang,Khoune,103.508823,19.226227,
LAO-002536,20904008,B. Nathong,,LAO,Xiangkhouang,Khoune,103.498638,19.314261,
LAO-002537,20904009,B. Sanlouang,,LAO,Xiangkhouang,Khoune,103.373237,19.234505,
LAO-002538,20904010,B. Namphan,,LAO,Xiangkhouang,Khoune,103.436099,19.409815,
LAO-002539,20905001,B. Nakhon,,LAO,Xiangkhouang,Mork,103.957026,19.073365,
LAO-002540,20905002,B. Khangviang,,LAO,Xiangkhouang,Mork,103.992793,18.929302,
LAO-002541,20905003,B. Namnghat,,LAO,Xiangkhouang,Mork,104.056236,19.103404,
LAO-002542,20905004,B. Mo,,LAO,Xiangkhouang,Mork,103.899606,19.168345,
LAO-002543,20905005,B. Namuang,,LAO,Xiangkhouang,Mork,104.006688,18.911379,
LAO-002544,20905006,B. Samche,,LAO,Xiangkhouang,Mork,103.911261,19.212608,
LAO-002545,20905007,B. Namchat,,LAO,Xiangkhouang,Mork,103.921401,19.064946,
LAO-002546,20905008,B. Samthong,,LAO,Xiangkhouang,Mork,103.967861,19.114536,
LAO-002547,20906001,B. Naxaythong,,LAO,Xiangkhouang,Phookood,103.10041,19.614799,
LAO-002548,20906002,B. Nongtang,,LAO,Xiangkhouang,Phookood,102.884933,19.520539,
LAO-002549,20906003,B. Yay,,LAO,Xiangkhouang,Phookood,103.194259,19.722208,
LAO-002550,20906004,B. Pen,,LAO,Xiangkhouang,Phookood,103.063277,19.610551,
LAO-002551,20906005,B. Xong,,LAO,Xiangkhouang,Phookood,102.986624,19.559924,
LAO-002552,20906006,B. Phouviang,,LAO,Xiangkhouang,Phookood,103.086254,19.569278,
LAO-002553,20906007,B. Mouangkham,,LAO,Xiangkhouang,Phookood,103.249208,19.837976,
LAO-002554,20906008,B. langchong,,LAO,Xiangkhouang,Phookood,103.008891,19.798827,
LAO-002555,20906009,B. Namchat,,LAO,Xiangkhouang,Phookood,102.721274,19.486515,
LAO-002556,20906010,B. Xiangdet,,LAO,Xiangkhouang,Phookood,102.712051,19.419572,
LAO-002557,20906011,B. Longkhao,,LAO,Xiangkhouang,Phookood,103.231294,19.887137,
LAO-002558,20906012,B. Phouxeo,,LAO,Xiangkhouang,Phookood,102.969941,19.641539,
LAO-002559,20907002,B. Namoun,,LAO,Xiangkhouang,Phaxay,103.130568,19.298115,
LAO-002560,20907003,B. Nong,,LAO,Xiangkhouang,Phaxay,103.199798,19.214587,
LAO-002561,20907004,B. Pha-Nua,,LAO,Xiangkhouang,Phaxay,103.244926,19.183228,
LAO-002562,20907005,B. Latsen,,LAO,Xiangkhouang,Phaxay,103.142115,19.350839,
LAO-002563,20907006,B. Chanam,,LAO,Xiangkhouang,Phaxay,103.229179,19.125282,
LAO-002564,20907007,B. Phon,,LAO,Xiangkhouang,Phaxay,103.106198,19.254415,
LAO-002565,20907008,B. Thang,,LAO,Xiangkhouang,Phaxay,103.079994,19.29924,
LAO-002566,20907009,B. Naxai,,LAO,Xiangkhouang,Phaxay,103.17439,19.173131,
LAO-002567,20908001,B. Sibounhuang,,LAO,Xaisomboun,Thathom,103.606223,18.987563,
LAO-002568,20908002,B. Dong,,LAO,Xaisomboun,Thathom,103.448816,19.03309,
LAO-002569,20908004,B. Khonxana,,LAO,Xaisomboun,Thathom,103.700587,18.913689,
LAO-002570,20908005,B. Viangthong,,LAO,Xaisomboun,Thathom,103.350614,19.085569,
LAO-002571,20908006,B. Pakgnong,,LAO,Xaisomboun,Thathom,103.777001,18.880894,
LAO-002572,20908007,B. Phonhom,,LAO,Xaisomboun,Thathom,103.351067,19.032762,
LAO-002573,20908008,B. Gnamchaleun,,LAO,Xaisomboun,Thathom,103.799176,18.945657,
LAO-002574,20908009,B. Pou,,LAO,Xaisomboun,Thathom,103.500887,18.972363,
LAO-002575,21001001,B. Nalao,,LAO,Vientiane,Phonhong,102.469747,18.493358,
LAO-002576,21001002,B. Nuang-Om,,LAO,Vientiane,Phonhong,102.41178,18.54231,
LAO-002577,21001003,B. Namlin,,LAO,Vientiane,Phonhong,102.412435,18.49076,
LAO-002578,21001004,B. Namcheng,,LAO,Vientiane,Phonhong,102.411045,18.46882,
LAO-002579,21001005,B. Phonkeo,,LAO,Vientiane,Phonhong,102.390244,18.566742,
LAO-002580,21001006,B. Lak 52,,LAO,Vientiane,Phonhong,102.424385,18.349957,
LAO-002581,21001007,B. Phonho,,LAO,Vientiane,Phonhong,102.441635,18.524131,
LAO-002582,21001008,B. Saka,,LAO,Vientiane,Phonhong,102.426302,18.408593,
LAO-002583,21001009,B. Phonxai-Tai,,LAO,Vientiane,Phonhong,102.453136,18.327487,
LAO-002584,21001010,B. Noy,,LAO,Vientiane,Phonhong,102.447886,18.422959,
LAO-002585,21001012,B. Naxou,,LAO,Vientiane,Phonhong,102.433635,18.498631,
LAO-002586,21001013,B. Lak 52,,LAO,Vientiane,Phonhong,102.424385,18.349957,
LAO-002587,21002001,B. Saphu,,LAO,Vientiane,Thoulakhom,102.672671,18.298316,
LAO-002588,21002002,B. Keun-Nua,,LAO,Vientiane,Thoulakhom,102.566348,18.379888,
LAO-002589,21002003,B. Lingxan,,LAO,Vientiane,Thoulakhom,102.550938,18.315376,
LAO-002590,21002005,B. Boungphao,,LAO,Vientiane,Thoulakhom,102.548408,18.334657,
LAO-002591,21002006,B. Pakhang,,LAO,Vientiane,Thoulakhom,102.661001,18.339147,
LAO-002592,21002007,B. Bo,,LAO,Vientiane,Thoulakhom,102.591869,18.378138,
LAO-002593,21002009,B. Tanpiao,,LAO,Vientiane,Thoulakhom,102.588159,18.243755,
LAO-002594,21002010,B. Phonkngam-Nafay,,LAO,Vientiane,Thoulakhom,102.63632,18.366278,
LAO-002595,21002011,B. Nanokkhoum,,LAO,Vientiane,Thoulakhom,102.689481,18.290126,
LAO-002596,21002012,B. Phonekham,,LAO,Vientiane,Thoulakhom,102.606649,18.328087,
LAO-002597,21002013,B. Souksala,,LAO,Vientiane,Thoulakhom,102.6135,18.264695,
LAO-002598,21002015,B. Vanghua,,LAO,Vientiane,Thoulakhom,102.776193,18.417359,
LAO-002599,21002016,B. Phonsavat,,LAO,Vientiane,Thoulakhom,102.601499,18.364598,
LAO-002600,21002020,B. Keun-Nua,,LAO,Vientiane,Thoulakhom,102.566348,18.379888,
LAO-002601,21002021,B. Thinkham,,LAO,Vientiane,Thoulakhom,102.570649,18.302056,
LAO-002602,21002022,B. Phonhe,,LAO,Vientiane,Thoulakhom,102.5781,18.36374,
LAO-002603,21003001,B. Keokou,,LAO,Vientiane,Keo Oudom,102.502987,18.554812,
LAO-002604,21003002,B. Thalat,,LAO,Vientiane,Keo Oudom,102.507827,18.515501,
LAO-002605,21003003,B. Donxai-Oudom,,LAO,Vientiane,Keo Oudom,102.64239,18.622174,
LAO-002606,21003004,B. Sengsavang,,LAO,Vientiane,Keo Oudom,102.513297,18.520711,
LAO-002607,21003005,B. Viangkham,,LAO,Vientiane,Keo Oudom,102.457996,18.581893,
LAO-002608,21003006,B. Phoukhaokham,,LAO,Vientiane,Keo Oudom,102.510537,18.530031,
LAO-002609,21003007,B. Houaykhong,,LAO,Vientiane,Keo Oudom,102.570288,18.45034,
LAO-002610,21003008,B. Thaxan,,LAO,Vientiane,Keo Oudom,102.510857,18.502811,
LAO-002611,21004001,B. Nanom-Gnai,,LAO,Vientiane,Kasy,102.2514,19.238578,
LAO-002612,21004003,B. Chiang,,LAO,Vientiane,Kasy,102.204669,19.140075,
LAO-002613,21004005,B. Namon,,LAO,Vientiane,Kasy,102.143108,19.080284,
LAO-002614,21004006,B. Pounglak,,LAO,Vientiane,Kasy,102.053266,19.073434,
LAO-002615,21004007,B. Viangkeo,,LAO,Vientiane,Kasy,102.25234,19.224947,
LAO-002616,21004008,B. Phachao,,LAO,Vientiane,Kasy,102.333142,19.297339,
LAO-002617,21004009,B. Thongmuat,,LAO,Vientiane,Kasy,102.177929,19.313609,
LAO-002618,21004010,B. Bouamphouk,,LAO,Vientiane,Kasy,102.252781,19.124365,
LAO-002619,21004011,B. Nongsan,,LAO,Vientiane,Kasy,101.996551,19.175262,
LAO-002620,21005001,B. Phonpheng,,LAO,Vientiane,Vangvieng,102.452725,18.930151,
LAO-002621,21005005,B. Phonngam-Nua,,LAO,Vientiane,Vangvieng,102.44601,19.02496,
LAO-002622,21005006,B. Thahua-Nua,,LAO,Vientiane,Vangvieng,102.511307,18.778997,
LAO-002623,21005007,B. Houayngam,,LAO,Vientiane,Vangvieng,102.465717,18.89567,
LAO-002624,21005008,B. Namphao,,LAO,Vientiane,Vangvieng,102.574414,18.742424,
LAO-002625,21005012,B. Houaysangao,,LAO,Vientiane,Vangvieng,102.449765,18.936881,
LAO-002626,21005013,B. Houaysangao,,LAO,Vientiane,Vangvieng,102.449765,18.936881,
LAO-002627,21005014,B. Phatang,,LAO,Vientiane,Vangvieng,102.428085,19.078144,
LAO-002628,21005016,B. Viangsamai,,LAO,Vientiane,Vangvieng,102.445345,18.990312,
LAO-002629,21005017,B. Svang,,LAO,Vientiane,Vangvieng,102.507706,19.145886,
LAO-002630,21005018,B. Nalongkuang,,LAO,Vientiane,Vangvieng,102.362668,18.913802,
LAO-002631,21005019,B. Hinhouasua,,LAO,Xaisomboun,Anouvong,102.612489,18.750647,
LAO-002632,21005020,B. Naxaisavang,,LAO,Xaisomboun,Longcheng,102.609799,18.980952,
LAO-002633,21005021,B. Muangphoun,,LAO,Xaisomboun,Longcheng,102.712991,19.111295,
LAO-002634,21005022,B. Keokouang,,LAO,Vientiane,Vangvieng,102.45751,19.11592,
LAO-002635,21005023,B. Phonsavang,,LAO,Vientiane,Vangvieng,102.52984,18.85538,
LAO-002636,21006001,B. Tha,,LAO,Vientiane,Feuang,102.123808,18.679245,
LAO-002637,21006002,B. Laokham,,LAO,Vientiane,Feuang,102.110868,18.656244,
LAO-002638,21006003,B. Namhon,,LAO,Vientiane,Meun,101.941294,18.283725,
LAO-002639,21006004,B. Nongpet,,LAO,Vientiane,Feuang,102.153479,18.786037,
LAO-002640,21006005,B. Naphung,,LAO,Vientiane,Feuang,102.058512,18.624155,
LAO-002641,21006006,B. Phasang-Tai,,LAO,Vientiane,Feuang,101.979245,18.47329,
LAO-002642,21006007,B. Muangmun,,LAO,Vientiane,Meun,101.966165,18.365157,
LAO-002643,21006008,B. Phonsavath,,LAO,Vientiane,Feuang,102.082435,18.721241,
LAO-002644,21006009,B. Namon,,LAO,Vientiane,Feuang,102.038146,18.600263,
LAO-002645,21007001,B.Sanakham,,LAO,Vientiane,Xanakharm,101.670824,17.910162,
LAO-002646,21007002,B. Nasak,,LAO,Vientiane,Xanakharm,101.692469,18.06939,
LAO-002647,21007003,B. Naphiang,,LAO,Vientiane,Xanakharm,101.692309,17.973748,
LAO-002648,21007004,B. Pakphang-Nua,,LAO,Vientiane,Xanakharm,101.61037,17.89334,
LAO-002649,21007005,B. Maipakthoun,,LAO,Vientiane,Xanakharm,101.406692,18.104431,
LAO-002650,21007006,B. Namkouan,,LAO,Vientiane,Xanakharm,101.718209,18.143052,
LAO-002651,21007007,B. Vang,,LAO,Vientiane,Meun,101.854725,18.049673,
LAO-002652,21007008,B. Senchaleun,,LAO,Vientiane,Xanakharm,101.730319,18.273745,
LAO-002653,21008001,B. Muangmet,,LAO,Vientiane,Mad,101.931123,18.836558,
LAO-002654,21008002,B. Nakangpa,,LAO,Vientiane,Mad,102.013805,18.92571,
LAO-002655,21008003,B. Muangkhi,,LAO,Vientiane,Mad,101.76338,18.448799,
LAO-002656,21008004,B. Namphen,,LAO,Vientiane,Mad,101.805111,18.589572,
LAO-002657,21008005,B. Nadi,,LAO,Vientiane,Mad,101.896323,18.784937,
LAO-002658,21009001,B. Pakkagnoung,,LAO,Vientiane,Viengkham,102.541268,18.420929,
LAO-002659,21009002,B. Thingnoung,,LAO,Vientiane,Viengkham,102.530898,18.368998,
LAO-002660,21009003,B. Phonmi-Nua,,LAO,Vientiane,Viengkham,102.486086,18.48444,
LAO-002661,21009004,B. Pakcheng,,LAO,Vientiane,Viengkham,102.534588,18.409559,
LAO-002662,21009005,B. Nonsavang,,LAO,Vientiane,Viengkham,102.5031,18.4532,
LAO-002663,21010001,B. Hinheup-Tai,,LAO,Vientiane,Hinherb,102.323823,18.637244,
LAO-002664,21010002,B. Navay,,LAO,Vientiane,Hinherb,102.254771,18.47621,
LAO-002665,21010003,B. Khonkeo,,LAO,Vientiane,Hinherb,102.332913,18.550882,
LAO-002666,21010004,B. Natay,,LAO,Vientiane,Hinherb,102.305162,18.764577,
LAO-002667,21010005,B. Thaothan,,LAO,Vientiane,Hinherb,102.392044,18.742856,
LAO-002668,21010006,B. Sivilai,,LAO,Vientiane,Hinherb,102.406864,18.769507,
LAO-002669,21010007,B. Pongxong,,LAO,Vientiane,Hinherb,102.342023,18.689515,
LAO-002670,21011001,B. Phoupaman,,LAO,Xaisomboun,Longsane,103.004994,18.550082,
LAO-002671,21011002,B. Nadi,,LAO,Xaisomboun,Longsane,102.777377,18.565634,
LAO-002672,21011003,B. Namyouak,,LAO,Xaisomboun,Home,103.3895,18.723377,
LAO-002673,21011004,B. Naxai,,LAO,Xaisomboun,Longsane,103.060613,18.554624,
LAO-002674,21011005,B. Phoukatha,,LAO,Xaisomboun,Home,103.313272,18.570569,
LAO-002675,21012003,B. Phalavek,,LAO,Xaisomboun,Home,103.187406,18.68143,
LAO-002676,21012007,B. Nuang-Om,,LAO,Xaisomboun,Anouvong,103.263566,18.958148,
LAO-002677,21013001,B. Nampheun,,LAO,Vientiane,Meun,101.949103,18.263098,
LAO-002678,21013002,B. Phonsen,,LAO,Vientiane,Meun,101.95423,18.37904,
LAO-002679,21101001,B. Phosi,,LAO,Bolikhamsai,Pakxane,103.657913,18.392569,
LAO-002680,21101002,B. Pakxan-Nua,,LAO,Bolikhamsai,Pakxane,103.660943,18.377919,
LAO-002681,21101003,B. Pakxan-Tai,,LAO,Bolikhamsai,Pakxane,103.662903,18.373399,
LAO-002682,21101004,B. Sisa-At,,LAO,Bolikhamsai,Pakxane,103.688444,18.400519,
LAO-002683,21101005,B. Nongboua,,LAO,Bolikhamsai,Pakxane,103.766106,18.43811,
LAO-002684,21101006,B. Namngiap,,LAO,Bolikhamsai,Pakxane,103.603532,18.4191,
LAO-002685,21101007,B. Sinxai,,LAO,Bolikhamsai,Pakxane,103.752005,18.352928,
LAO-002686,21101009,B. Phonxai,,LAO,Bolikhamsai,Pakxane,103.857818,18.325908,
LAO-002687,21101010,B. Phosi,,LAO,Bolikhamsai,Pakxane,103.657913,18.392569,
LAO-002688,21101011,B. Sivilai,,LAO,Bolikhamsai,Pakxane,103.660173,18.400879,
LAO-002689,21101012,B. Pakxan-Nua,,LAO,Bolikhamsai,Pakxane,103.660943,18.377919,
LAO-002690,21101013,B. Nakhaolom,,LAO,Bolikhamsai,Pakxane,103.826107,18.484441,
LAO-002691,21101014,B. Pakxan-Nua,,LAO,Bolikhamsai,Pakxane,103.660943,18.377919,
LAO-002692,21101015,B. Phonxai,,LAO,Bolikhamsai,Pakxane,103.64913,18.39312,
LAO-002693,21102001,B. Oudomxai,,LAO,Bolikhamsai,Thaphabath,103.198203,18.356758,
LAO-002694,21102002,B. Houayleuk,,LAO,Bolikhamsai,Thaphabath,103.152285,18.395801,
LAO-002695,21102003,B. Pakthoay-Tai,,LAO,Bolikhamsai,Thaphabath,103.449998,18.43952,
LAO-002696,21102004,B. Thoay-Beng,,LAO,Bolikhamsai,Thaphabath,103.190283,18.308647,
LAO-002697,21102005,B. Naxai,,LAO,Bolikhamsai,Thaphabath,103.071351,18.208149,
LAO-002698,21102006,B. Nakham,,LAO,Bolikhamsai,Thaphabath,103.262024,18.398509,
LAO-002699,21102007,B. Thoay-Gnai,,LAO,Bolikhamsai,Thaphabath,103.212554,18.279103,
LAO-002700,21102008,B. Sisomxai,,LAO,Bolikhamsai,Thaphabath,103.306435,18.4381,
LAO-002701,21102009,B. Somsa-At,,LAO,Bolikhamsai,Thaphabath,103.182202,18.294396,
LAO-002702,21103001,B. Pakkading-Nua,,LAO,Bolikhamsai,Pakkading,103.993441,18.325258,
LAO-002703,21103002,B. Nakhua-Nai,,LAO,Bolikhamsai,Pakkading,104.204166,18.228106,
LAO-002704,21103003,B. Boungkouang,,LAO,Bolikhamsai,Pakkading,104.229806,17.98147,
LAO-002705,21103004,B. Xot,,LAO,Bolikhamsai,Pakkading,104.078913,18.192155,
LAO-002706,21103005,B. Namthon,,LAO,Bolikhamsai,Pakkading,104.301198,18.058062,
LAO-002707,21103006,B. Phonsi,,LAO,Bolikhamsai,Pakkading,104.094173,18.300157,
LAO-002708,21103007,B. Viangkham,,LAO,Bolikhamsai,Pakkading,104.291258,18.101543,
LAO-002709,21103008,B. Thongnami-Tai,,LAO,Bolikhamsai,Pakkading,104.236617,18.170074,
LAO-002710,21104001,B. Hatxiangtom,,LAO,Bolikhamsai,Bolikhanh,103.731564,18.561498,
LAO-002711,21104002,B. Houaykhoun,,LAO,Bolikhamsai,Bolikhanh,103.654223,18.490911,
LAO-002712,21104003,B. Phamuang,,LAO,Bolikhamsai,Bolikhanh,103.697014,18.749007,
LAO-002713,21104004,B. Bo,,LAO,Bolikhamsai,Bolikhanh,103.574041,18.756397,
LAO-002714,21104005,B. Nakoun,,LAO,Bolikhamsai,Bolikhanh,103.905379,18.768298,
LAO-002715,21104006,B. Phakbuak,,LAO,Bolikhamsai,Bolikhanh,103.985371,18.574023,
LAO-002716,21104007,B. Phonkham,,LAO,Bolikhamsai,Bolikhanh,103.724735,18.529272,
LAO-002717,21104008,B. Nalong,,LAO,Bolikhamsai,Bolikhanh,103.684614,18.703506,
LAO-002718,21105001,B. Phontan,,LAO,Bolikhamsai,Khamkeuth,104.704887,18.233156,
LAO-002719,21105002,B. Senoudom,,LAO,Bolikhamsai,Khamkeuth,104.984974,18.181215,
LAO-002720,21105003,B. Phonmuang-Noy,,LAO,Bolikhamsai,Khamkeuth,104.965783,18.200965,
LAO-002721,21105004,B. Phonpheng,,LAO,Bolikhamsai,Khamkeuth,104.988104,18.214506,
LAO-002722,21105005,B. Phonsi,,LAO,Bolikhamsai,Xaychamphone,104.83057,18.603915,
LAO-002723,21105006,B. Kohai,,LAO,Bolikhamsai,Khamkeuth,105.042435,18.083853,
LAO-002724,21105008,B. Nong-O,,LAO,Bolikhamsai,Khamkeuth,105.063455,18.288127,
LAO-002725,21105009,B. Khammouan,,LAO,Bolikhamsai,Khamkeuth,104.888801,18.160304,
LAO-002726,21105010,B. Thongkhe,,LAO,Bolikhamsai,Khamkeuth,105.038405,18.163844,
LAO-002727,21105011,B. Nongkok,,LAO,Bolikhamsai,Khamkeuth,104.624955,18.206355,
LAO-002728,21105012,B. Nam-On,,LAO,Bolikhamsai,Xaychamphone,104.982253,18.577104,
LAO-002729,21105016,B. Nongxong,,LAO,Bolikhamsai,Khamkeuth,104.758918,18.140504,
LAO-002730,21105017,B. Phonthong,,LAO,Bolikhamsai,Khamkeuth,104.971807,18.159832,
LAO-002731,21105018,B. Nongpong,,LAO,Bolikhamsai,Khamkeuth,104.974623,18.191615,
LAO-002732,21105020,B. Nongpong,,LAO,Bolikhamsai,Khamkeuth,104.974623,18.191615,
LAO-002733,21105021,B. Lak 5,,LAO,Bolikhamsai,Khamkeuth,105.04776,18.28178,
LAO-002734,21106001,B. Namngom,,LAO,Bolikhamsai,Viengthong,104.438926,18.51326,
LAO-002735,21106002,B. Thadua,,LAO,Bolikhamsai,Viengthong,104.242417,18.626918,
LAO-002736,21106003,B. NamKang,,LAO,Bolikhamsai,Viengthong,104.50025,18.43671,
LAO-002737,21106004,B. Chomthong,,LAO,Bolikhamsai,Viengthong,104.269576,18.710681,
LAO-002738,21106005,B. Naphoun,,LAO,Bolikhamsai,Viengthong,104.22682,18.85714,
LAO-002739,21106006,B. Thongmixai,,LAO,Bolikhamsai,Viengthong,104.309523,18.995849,
LAO-002740,21107001,B. Nacheng,,LAO,Bolikhamsai,Xaychamphone,104.728105,18.446195,
LAO-002741,21107002,Keosankham,,LAO,Bolikhamsai,Xaychamphone,104.929455,18.333104,
LAO-002742,21107003,B. Muangcham,,LAO,Bolikhamsai,Xaychamphone,104.808449,18.717367,
LAO-002743,21201001,B. Laophokham,,LAO,Khammouane,Thakhek,104.812093,17.373058,
LAO-002744,21201002,B. Santisouk,,LAO,Khammouane,Thakhek,104.822964,17.398282,
LAO-002745,21201003,B. Phon-Soung,,LAO,Khammouane,Thakhek,104.766524,17.467619,
LAO-002746,21201004,B. Thakhek-Nua,,LAO,Khammouane,Thakhek,104.802608,17.399233,
LAO-002747,21201005,Ms.Houana,,LAO,Khammouane,Thakhek,104.862057,17.415014,
LAO-002748,21201006,B. Mouangsoum,,LAO,Khammouane,Thakhek,104.812501,17.334097,
LAO-002749,21201007,B. Phon-Soung,,LAO,Khammouane,Thakhek,104.766524,17.467619,
LAO-002750,21201009,B. Dong-Tai,,LAO,Khammouane,Thakhek,104.831033,17.233382,
LAO-002751,21201010,B. Nase,,LAO,Khammouane,Thakhek,104.875662,17.510067,
LAO-002752,21201011,B. Nonghang,,LAO,Khammouane,Thakhek,104.910683,17.222966,
LAO-002753,21201012,B. Nadon,,LAO,Khammouane,Thakhek,104.900357,17.336616,
LAO-002754,21201013,B. Phonkhoun,,LAO,Khammouane,Thakhek,104.690914,17.572963,
LAO-002755,21201017,B. Dongkasen,,LAO,Khammouane,Thakhek,104.968768,17.282328,
LAO-002756,21201018,B. Laophoxai,,LAO,Khammouane,Thakhek,104.806179,17.388217,
LAO-002757,21201019,B. Viangvilai,,LAO,Khammouane,Thakhek,104.826153,17.405317,
LAO-002758,21201020,B. Thakhek-Kang,,LAO,Khammouane,Thakhek,104.803114,17.394617,
LAO-002759,21201021,B. Nakaikhia,,LAO,Khammouane,Thakhek,104.753847,17.522073,
LAO-002760,21201024,B. Thakhek-Nua,,LAO,Khammouane,Thakhek,104.802608,17.399233,
LAO-002761,21202001,B.mahaxai,,LAO,Khammouane,Mahaxay,105.195791,17.417693,
LAO-002762,21202002,B. Nathan-Thong,,LAO,Khammouane,Mahaxay,105.360231,17.474651,
LAO-002763,21202003,B. Teng-Thong,,LAO,Khammouane,Mahaxay,105.424716,17.300111,
LAO-002764,21202004,B.Mai,,LAO,Khammouane,Mahaxay,105.233537,17.284123,
LAO-002765,21202005,B. Panam,,LAO,Khammouane,Mahaxay,105.288956,17.286784,
LAO-002766,21202006,B. Nakham,,LAO,Khammouane,Mahaxay,105.000589,17.4557,
LAO-002767,21202007,B. Phonsa-At,,LAO,Khammouane,Mahaxay,105.155006,17.455137,
LAO-002768,21202008,B. Phonmuang,,LAO,Khammouane,Mahaxay,105.522952,17.349066,
LAO-002769,21202009,B.dang,,LAO,Khammouane,Mahaxay,105.251401,17.456468,
LAO-002770,21202011,B. Pakxong,,LAO,Khammouane,Mahaxay,105.038326,17.406968,
LAO-002771,21202012,B. Sangphok,,LAO,Khammouane,Mahaxay,105.398002,17.342403,
LAO-002772,21202013,B. Khamfuang,,LAO,Khammouane,Mahaxay,105.163032,17.329158,
LAO-002773,21202015,B. Man,,LAO,Khammouane,Mahaxay,105.47447,17.403262,
LAO-002774,21202016,B. Nakathang-Dong,,LAO,Khammouane,Mahaxay,105.335666,17.219893,
LAO-002775,21202017,B. Kavak,,LAO,Khammouane,Mahaxay,105.6099,17.31238,
LAO-002776,21202018,B. Kava,,LAO,Khammouane,Mahaxay,105.272471,17.329402,
LAO-002777,21202019,B. Kouankhoay,,LAO,Khammouane,Mahaxay,105.048566,17.45646,
LAO-002778,21203002,B. Danpakxe,,LAO,Khammouane,Nongbok,104.746554,16.946576,
LAO-002779,21203003,B. Navang-Tai,,LAO,Khammouane,Nongbok,104.817333,16.956944,
LAO-002780,21203004,B. Sibounhuang,,LAO,Khammouane,Nongbok,104.816386,17.14602,
LAO-002781,21203005,B. Nonglom,,LAO,Khammouane,Nongbok,104.747403,16.964232,
LAO-002782,21203006,B. Nongpham,,LAO,Khammouane,Nongbok,104.895849,17.122376,
LAO-002783,21203007,B. Hatxiangdi,,LAO,Khammouane,Nongbok,104.809065,17.039265,
LAO-002784,21203008,B. Nachampa,,LAO,Khammouane,Nongbok,104.8991,17.178407,
LAO-002785,21203009,B. Dongboun-Gnai,,LAO,Khammouane,Nongbok,104.854244,17.103573,
LAO-002786,21203010,B. Tan-Theung,,LAO,Khammouane,Nongbok,104.798074,16.979927,
LAO-002787,21203012,B. Dongkhouang,,LAO,Khammouane,Nongbok,104.799176,17.094989,
LAO-002788,21203014,B. Dongkhouang,,LAO,Khammouane,Nongbok,104.799176,17.094989,
LAO-002789,21204001,B. Koup,,LAO,Khammouane,Khounkham,104.712386,17.987147,
LAO-002790,21204002,B. Nakhang,,LAO,Khammouane,Khounkham,104.655581,18.028397,
LAO-002791,21204003,B. Naphouak,,LAO,Khammouane,Khounkham,104.544767,18.122866,
LAO-002792,21204004,B. Thana,,LAO,Khammouane,Khounkham,104.460494,17.938689,
LAO-002793,21204005,B. Khamkeo,,LAO,Khammouane,Hinboon,104.579108,17.722988,
LAO-002794,21204006,B. Mouangkhai-Tai,,LAO,Khammouane,Hinboon,104.604524,17.896105,
LAO-002795,21204007,B. Thami,,LAO,Khammouane,Hinboon,104.77268,17.663886,
LAO-002796,21204008,B. Phonsavan,,LAO,Khammouane,Hinboon,104.626298,17.591209,
LAO-002797,21204009,B. Hat-Gnai,,LAO,Khammouane,Hinboon,104.472692,17.662901,
LAO-002798,21204010,B. Poung-Tai,,LAO,Khammouane,Hinboon,104.380453,17.793475,
LAO-002799,21204011,B. Phong-Kang,,LAO,Khammouane,Hinboon,104.340453,17.841369,
LAO-002800,21204013,B. Boneng,,LAO,Khammouane,Hinboon,104.580209,17.958449,
LAO-002801,21204014,B. Khounkham,,LAO,Khammouane,Khounkham,104.52967,18.208755,
LAO-002802,21204015,B. Viangthong,,LAO,Khammouane,Hinboon,104.320468,17.982577,
LAO-002803,21204016,B. Xaisomboun,,LAO,Khammouane,Hinboon,104.670507,17.626311,
LAO-002804,21204018,B. Nano,,LAO,Khammouane,Hinboon,104.622541,17.789332,
LAO-002805,21204019,B. Phoumakneng,,LAO,Khammouane,Khounkham,104.486126,18.131517,
LAO-002806,21204020,B. Houana,,LAO,Khammouane,Hinboon,104.653564,17.851968,
