anio,codigo_establecimiento,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,codigo_barrio_localidad,nombre_barrio_localidad,direccion,coordenadas_y,coordenadas_x,latitud,longitud,anho_cod_geo,uri
2021,1657055,16,Boqueron,271,FILADELFIA,2,Rural,52047,FERNHEIN COLONIA 7,S/D,"","","","",,http://datos.mec.gov.py/id/establecimientos/1657055
2021,1657053,16,Boqueron,271,FILADELFIA,2,Rural,52047,FERNHEIN COLONIA 7,A 60 KM. AL NORTE DE FILADELFIA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1657053
2021,1657049,16,Boqueron,271,FILADELFIA,2,Rural,9008,CAMPO LORO,58 KM. AL NORTE DE FILADELFIA,7556917,206124,"22º4'4.285""S","59º50'51.253""W",,http://datos.mec.gov.py/id/establecimientos/1657049
2021,1657048,16,Boqueron,271,FILADELFIA,1,Urbana,9017,LA AMISTAD,CALLE BOQUERÓN CASI GONDRA,7523897,189002,"22º21'46.023""S","60º1'10.851""W",,http://datos.mec.gov.py/id/establecimientos/1657048
2021,1657046,16,Boqueron,271,FILADELFIA,1,Urbana,9017,LA AMISTAD,[CALLE QUEBRACHO C/PALO SANTO,7523912,189003,"22º21'45.536""S","60º1'10.806""W",,http://datos.mec.gov.py/id/establecimientos/1657046
2021,1657045,16,Boqueron,271,FILADELFIA,1,Urbana,9017,LA AMISTAD,"",7523768,189129,"22º21'50.295""S","60º1'6.507""W",,http://datos.mec.gov.py/id/establecimientos/1657045
2021,1657032,16,Boqueron,271,FILADELFIA,2,Rural,52042,COM INDIG COLONIA 5 - OBRERO,COLONIA 5 BARRIO OBRERO,"","","","",,http://datos.mec.gov.py/id/establecimientos/1657032
2021,1657022,16,Boqueron,271,FILADELFIA,2,Rural,9010,COM INDIG EBETOGUE,35 KM. AL NORESTE DE FILADELFIA,7548966,205125,"22º8'21.953""S","59º51'31.275""W",,http://datos.mec.gov.py/id/establecimientos/1657022
2021,1657018,16,Boqueron,271,FILADELFIA,2,Rural,9464,FILADELFIA,COMUNIDAD INDÍGENA NIVACLÉ UJ´E LHAVOS-FILADELFIA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1657018
2021,1657015,16,Boqueron,271,FILADELFIA,1,Urbana,9464,FILADELFIA,VILLA DOLLINGER [FILADELFIA (ADM. EN 16)],7523427,187202,"22º 22' 0.110"" S","60º 2' 14.033"" W",,http://datos.mec.gov.py/id/establecimientos/1657015
2021,1657014,16,Boqueron,271,FILADELFIA,2,Rural,9004,KARLSRUHE,"",7530163,202904,"22º18'31.353""S","59º53'1.204""W",,http://datos.mec.gov.py/id/establecimientos/1657014
2021,1657013,16,Boqueron,271,FILADELFIA,2,Rural,9009,SCHONBUM,"",7526337,180675,"22º20'21.283""S","60º5'59.842""W",,http://datos.mec.gov.py/id/establecimientos/1657013
2021,1657011,16,Boqueron,271,FILADELFIA,2,Rural,9005,COM INDIG SAN LOEWEN,14 KM. AL ESTE DE FILADELFIA,7530402,200906,"22º18'22.345""S","59º54'10.79""W",,http://datos.mec.gov.py/id/establecimientos/1657011
2021,1657010,16,Boqueron,271,FILADELFIA,1,Urbana,9015,COM INDIG CACIQUE MAYETO,O MILLER Y CARAJA,7523258,187782,"22º22'5.979""S","60º1'53.9""W",,http://datos.mec.gov.py/id/establecimientos/1657010
2021,1657009,16,Boqueron,271,FILADELFIA,2,Rural,9013,COM INDIG COLONIA 22,22 KM. AL OESTE DE FILADELFIA,7529184,167250,"22º18'39.675""S","60º13'46.333""W",,http://datos.mec.gov.py/id/establecimientos/1657009
2021,1657006,16,Boqueron,271,FILADELFIA,2,Rural,9006,ZONA KALAL,A 50 KM AL ESTE DE LOMA PLATA,7528371,217370,"22º19'38.334""S","59º44'37.324""W",,http://datos.mec.gov.py/id/establecimientos/1657006
2021,1657005,16,Boqueron,271,FILADELFIA,1,Urbana,9464,FILADELFIA,"CALLE BENJAMÍN HEINRICH UNRUH, FILADELFIA",7524849,187157,"22º21'13.9""S","60º2'14.6""W",,http://datos.mec.gov.py/id/establecimientos/1657005
2021,1657004,16,Boqueron,271,FILADELFIA,1,Urbana,9464,FILADELFIA,URBANO FILADELFIA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1657004
2021,1657003,16,Boqueron,271,FILADELFIA,1,Urbana,9014,CENTRO,"",7525014,187572,"22º21'8.812""S","60º1'59.997""W",,http://datos.mec.gov.py/id/establecimientos/1657003
2021,1657002,16,Boqueron,271,FILADELFIA,1,Urbana,9014,CENTRO,"",7524187,187572,"22º21'35.67""S","60º2'0.579""W",,http://datos.mec.gov.py/id/establecimientos/1657002
2021,1657001,16,Boqueron,271,FILADELFIA,1,Urbana,9014,CENTRO,"",7525504,188901,"22º20'53.765""S","60º1'13.252""W",,http://datos.mec.gov.py/id/establecimientos/1657001
2021,1656025,16,Boqueron,271,FILADELFIA,2,Rural,52047,FERNHEIN COLONIA 7,S/D,"","","","",,http://datos.mec.gov.py/id/establecimientos/1656025
2021,1604002,16,Boqueron,271,FILADELFIA,1,Urbana,9464,FILADELFIA,CIRCUNVALACIÒN  12 Y 16,"","","","",,http://datos.mec.gov.py/id/establecimientos/1604002
2021,1604001,16,Boqueron,271,FILADELFIA,1,Urbana,9014,CENTRO,ADELLA SPERATTI Y AGUSTIN PIO BARRIOS,"","","","",,http://datos.mec.gov.py/id/establecimientos/1604001
2021,1603007,16,Boqueron,271,FILADELFIA,2,Rural,9011,COM INDIG CAMPO LORO,"",7555602,206950,"22º4'47.502""S","59º50'23.321""W",,http://datos.mec.gov.py/id/establecimientos/1603007
2021,1603004,16,Boqueron,271,FILADELFIA,2,Rural,52040,COM INDIG JESUDI,COMUNIDAD IND. JESUDI,7580049,195586,"21º51'26.415""S","59º56'42.973""W",,http://datos.mec.gov.py/id/establecimientos/1603004
2021,1603003,16,Boqueron,271,FILADELFIA,2,Rural,9018,COM INDIG SANTO DOMINGO,SANTO DOMINGO A 120 KM DE MCAL. ESTIGARRIBIA,7574222,195597,"21º54'35.692""S","59º56'46.48""W",,http://datos.mec.gov.py/id/establecimientos/1603003
2021,1602073,16,Boqueron,271,FILADELFIA,2,Rural,52047,FERNHEIN COLONIA 7,CENTRO,"","","","",,http://datos.mec.gov.py/id/establecimientos/1602073
2021,1602057,16,Boqueron,271,FILADELFIA,1,Urbana,9017,LA AMISTAD,MISTOL E/ PALO SANTO,7523936,189268,"22º21'44.93""S","60º1'1.536""W",,http://datos.mec.gov.py/id/establecimientos/1602057
2021,1703443,16,Boqueron,271,FILADELFIA,1,Urbana,"","",FILADELFIA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1703443
2021,1703304,16,Boqueron,271,FILADELFIA,2,Rural,52038,COM INDIG 2 DE ENERO,COMUNIDAD INDIGENA 2 DE ENERO,"","","","",,http://datos.mec.gov.py/id/establecimientos/1703304
2021,1703769,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,NATUR STRASSE E/EMANUEL,7523791,207990,"22º 22' 1.452"" S","59º 50' 7.843"" W",,http://datos.mec.gov.py/id/establecimientos/1703769
2021,1703638,16,Boqueron,527,LOMA PLATA,1,Urbana,"","",YALVE SANGA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1703638
2021,1658024,16,Boqueron,527,LOMA PLATA,2,Rural,9165,COM INDIG NIVACLE UNIDA - CESAREA,8 KM AL ESTE DEL CENTRO DE YALVE SANGA,7498746,210093,"22º35'36.287""S","59º49'10.87""W",,http://datos.mec.gov.py/id/establecimientos/1658024
2021,1658023,16,Boqueron,527,LOMA PLATA,2,Rural,9175,COM INDIG YA'ALVE SAANGA - MADIAN,"",7495803,198828,"22º37'4.816""S","59º55'46.942""W",,http://datos.mec.gov.py/id/establecimientos/1658023
2021,1658019,16,Boqueron,527,LOMA PLATA,2,Rural,9179,COM INDIG NIVACLE UNIDA - GALILEA,7 KM AL OESTE DEL CENTRO YALVE SANGA,7499695,197046,"22º34'57.266""S","59º56'46.59""W",,http://datos.mec.gov.py/id/establecimientos/1658019
2021,1658017,16,Boqueron,527,LOMA PLATA,2,Rural,52071,COM INDIG YA'ALVE SAANGA - CENTRO,[YALVE SANGA],7498728,202696,"22º35'32.268""S","59º53'29.632""W",,http://datos.mec.gov.py/id/establecimientos/1658017
2021,1658016,16,Boqueron,527,LOMA PLATA,2,Rural,52089,COM INDIG YA'ALVE SAANGA - SAVAAYA  AMYEP,SAVOY AMYIP- YALVE SANGA,7495627,198842,"22º37'10.541""S","59º55'46.573""W",,http://datos.mec.gov.py/id/establecimientos/1658016
2021,1658015,16,Boqueron,527,LOMA PLATA,2,Rural,9172,COM INDIG YA'ALVE SAANGA-NAOK AMYEP,3 KM AL NOROESTE DEL CENTRO DE YALVE SANGA,7496402,202182,"22º36'47.492""S","59º53'49.194""W",,http://datos.mec.gov.py/id/establecimientos/1658015
2021,1658014,16,Boqueron,527,LOMA PLATA,2,Rural,52071,COM INDIG YA'ALVE SAANGA - CENTRO,5 KM AL SUR DE LA RUTA TRANSCHACO KM 430,7498449,202543,"22º35'41.233""S","59º53'35.173""W",,http://datos.mec.gov.py/id/establecimientos/1658014
2021,1658009,16,Boqueron,527,LOMA PLATA,2,Rural,9170,COM INDIG NIVACLE UNIDA - CENTRO,16 KM AL OESTE DE LA ESCUELA CENTRAL DE CAMPO ALEGRE,7498329,202536,"22º35'45.126""S","59º53'35.5""W",,http://datos.mec.gov.py/id/establecimientos/1658009
2021,1657043,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"",7522564,208519,"22º22'41.647""S","59º49'50.175""W",,http://datos.mec.gov.py/id/establecimientos/1657043
2021,1657041,16,Boqueron,527,LOMA PLATA,2,Rural,9180,ALDEA KLEISTADT,RUTA TRANSCHACO KM 450 [V.CHOFERES DEL CHACO-(ADM. EN 16)],7512104,203407,"22º28'18.25""S","59º52'55.735""W",,http://datos.mec.gov.py/id/establecimientos/1657041
2021,1657039,16,Boqueron,527,LOMA PLATA,2,Rural,9173,COM INDIG NIVACLE UNIDA - CAMPO NUEVO,5 KM. AL OESTE DEL YALVE SANGA,7500418,199069,"22º34'35.077""S","59º55'35.339""W",,http://datos.mec.gov.py/id/establecimientos/1657039
2021,1657038,16,Boqueron,527,LOMA PLATA,2,Rural,9168,COM INDIG NIVACLE UNIDA-TIBERIA,7 KM AL NORESTE DE YALVE SANGA,7497339,207280,"22º36'20.252""S","59º50'50.213""W",,http://datos.mec.gov.py/id/establecimientos/1657038
2021,1657033,16,Boqueron,527,LOMA PLATA,2,Rural,9172,COM INDIG YA'ALVE SAANGA-NAOK AMYEP,"",7497153,203120,"22º36'23.691""S","59º53'15.869""W",,http://datos.mec.gov.py/id/establecimientos/1657033
2021,1657025,16,Boqueron,527,LOMA PLATA,2,Rural,9163,SAN MIGUEL SUB-URBANO,VILLA SAN MIGUEL - CRUCE BOQUERON,7500038,209596,"22º34'54.014""S","59º49'27.399""W",,http://datos.mec.gov.py/id/establecimientos/1657025
2021,1657024,16,Boqueron,527,LOMA PLATA,2,Rural,9178,VILLA BOQUERON,VILLA BOQUERON,7501272,209577,"22º34'13.919""S","59º49'27.247""W",,http://datos.mec.gov.py/id/establecimientos/1657024
2021,1657023,16,Boqueron,527,LOMA PLATA,2,Rural,9178,VILLA BOQUERON,8 DE DICIEMBRE Y MANECO GALEANO,7501275,209674,"22º34'13.881""S","59º49'23.852""W",,http://datos.mec.gov.py/id/establecimientos/1657023
2021,1656026,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"",7522522,208525,"22º22'43.015""S","59º49'49.993""W",,http://datos.mec.gov.py/id/establecimientos/1656026
2021,1656024,16,Boqueron,527,LOMA PLATA,2,Rural,9176,COM INDIG YA'ALVE SAANGA - EFESO,"YALVE SANGA ""ACOSTA ÑU""",7496046,202617,"22º36'59.33""S","59º53'34.218""W",,http://datos.mec.gov.py/id/establecimientos/1656024
2021,1656016,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"",7523501,208319,"22º22'11.088""S","59º49'56.544""W",,http://datos.mec.gov.py/id/establecimientos/1656016
2021,1656014,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"ALFONS GOPPEL Y BAYERN, Nº 985",7522152,208967,"22º22'55.304""S","59º49'34.798""W",,http://datos.mec.gov.py/id/establecimientos/1656014
2021,1656013,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"",7522273,210018,"22º22'52.014""S","59º48'58.009""W",,http://datos.mec.gov.py/id/establecimientos/1656013
2021,1656009,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"",7522113,208017,"22º22'55.99""S","59º50'8.006""W",,http://datos.mec.gov.py/id/establecimientos/1656009
2021,1656008,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"",7522120,208050,"22º22'55.783""S","59º50'6.848""W",,http://datos.mec.gov.py/id/establecimientos/1656008
2021,1656007,16,Boqueron,527,LOMA PLATA,2,Rural,9164,COM INDIG PESEMPO´O,PESEMPOÑO LOMA PLATA,7524802,205332,"22º21'26.993""S","59º51'40""W",,http://datos.mec.gov.py/id/establecimientos/1656007
2021,1656006,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"",7521977,208459,"22º23'0.678""S","59º49'52.657""W",,http://datos.mec.gov.py/id/establecimientos/1656006
2021,1656004,16,Boqueron,527,LOMA PLATA,2,Rural,9166,COLONIA GNADENFELT,"",7522505,220353,"22º22'50.654""S","59º42'56.86""W",,http://datos.mec.gov.py/id/establecimientos/1656004
2021,1656003,16,Boqueron,527,LOMA PLATA,2,Rural,9169,ALDEA REINLAND,"",7518494,206364,"22º24'52.528""S","59º51'8.141""W",,http://datos.mec.gov.py/id/establecimientos/1656003
2021,1656002,16,Boqueron,527,LOMA PLATA,2,Rural,9167,ALDEA SCHONTAL,"",7523152,199608,"22º22'17.017""S","59º55'1""W",,http://datos.mec.gov.py/id/establecimientos/1656002
2021,1656001,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,URUGUAY Y ELIGIO AYALA  [LOMA PLATA],7520390,208107,"22º23'52.013""S","59º50'5.997""W",,http://datos.mec.gov.py/id/establecimientos/1656001
2021,1605001,16,Boqueron,527,LOMA PLATA,1,Urbana,9171,CASCO URBANO,"","","","","",,http://datos.mec.gov.py/id/establecimientos/1605001
2021,1703458,16,Boqueron,259,MARISCAL ESTIGARRIBIA,1,Urbana,8938,LOCALIDAD A CONFIRMAR,NEU-HALBSTAD,"","","","",,http://datos.mec.gov.py/id/establecimientos/1703458
2021,1658025,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8935,ZONA CAMPO GRANDE,LA HUERTA A 42 KM DE SUR OESTE DE NEULAND [LA HUERTA(CASUARINA)],7467559,191040,"22º52'17.037""S","60º0'39.482""W",,http://datos.mec.gov.py/id/establecimientos/1658025
2021,1658013,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8944,COM INDIG CASUARINA - CAMPO GRANDE,CAMPO ALEGRE - 43 KM AL SUR OESTE DE LA COLONIA NEULAND,7464070,192019,"22º54'10.995""S","60º0'7.666""W",,http://datos.mec.gov.py/id/establecimientos/1658013
2021,1658011,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8951,COM INDIG CAMPO ALEGRE - ALDEA 2,[CAMPO ALEGRE],7468683,181300,"22º51'33.97""S","60º6'19.987""W",,http://datos.mec.gov.py/id/establecimientos/1658011
2021,1658010,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8958,COM INDIG CAMPO LOA - SAN RAMON,VICARIATO APOSTOLICO DEL PILCOMAYO (STAVOJCAT),7516687,135827,"22º25'2.454""S","60º32'12.977""W",,http://datos.mec.gov.py/id/establecimientos/1658010
2021,1658008,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8957,COM INDIG YACACVASH,YACACVASH A 100 KM DE NEULAND,7491043,136048,"22º38'55.028""S","60º32'26.491""W",,http://datos.mec.gov.py/id/establecimientos/1658008
2021,1658007,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,52003,COM INDIG CAMPO AMP+,CAMPO AMPÚ A 175 KM DE LA COLONIA NEULAND,7491056,161268,"22º39'13.44""S","60º17'44.38""W",,http://datos.mec.gov.py/id/establecimientos/1658007
2021,1658005,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8942,COM INDIG SANDHORST,[SANDHORST - NEULAND],7490930,161520,"22º39'17.712""S","60º17'35.662""W",,http://datos.mec.gov.py/id/establecimientos/1658005
2021,1658004,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8964,NEULAND,A 2 KM. AL NORTE DEL CENTRO DE LA COMUNIDAD N [CNIA. 1 - CAYIN-O-CLIM DPTO 16],7493639,178061,"22º38'1.356""S","60º7'54.98""W",,http://datos.mec.gov.py/id/establecimientos/1658004
2021,1658003,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8964,NEULAND,A 40 KMS AL SUROESTE DE LA COLONIA NEULAND,7492863,178086,"22º38'26.573""S","60º7'54.677""W",,http://datos.mec.gov.py/id/establecimientos/1658003
2021,1658002,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8952,NEULAND SUB-URBANO,"",7491511,178236,"22º39'10.579""S","60º7'50.426""W",,http://datos.mec.gov.py/id/establecimientos/1658002
2021,1658001,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8964,NEULAND,"",7492034,195047,"22º39'4.794""S","59º58'1.846""W",,http://datos.mec.gov.py/id/establecimientos/1658001
2021,1657040,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8934,COM INDIG CAMPO LOA - SAN MIGUEL,"",7512813,132593,"22º27'5.716""S","60º34'9.103""W",,http://datos.mec.gov.py/id/establecimientos/1657040
2021,1657035,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8975,VILLA CHOFERES DEL CHACO SUB-URBANO,VILLA CHOFERES DEL CHACO,7511480,185716,"22º28'27.129""S","60º3'14.41""W",,http://datos.mec.gov.py/id/establecimientos/1657035
2021,1657034,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8949,COM INDIG MACHARETI,10 KM AL SUR DEL KM 493 DE LA TRANSCHACO,7530685,144863,"22º17'34.853""S","60º26'46.291""W",,http://datos.mec.gov.py/id/establecimientos/1657034
2021,1657031,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8960,COM INDIG LAGUNA NEGRA-DAMASCO,A 10 KM. AL SUR DEL KM. 493 DE LA RUTA TRANSCHACO,7532759,143470,"22º16'26.489""S","60º27'33.227""W",,http://datos.mec.gov.py/id/establecimientos/1657031
2021,1657030,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,51994,COM INDIG LAGUNA NEGRA - EMAUS,EMAÚS 40 KM AL SUR DE MCAL. ESTIGARRIBIA,7533849,145105,"22º15'52.316""S","60º26'35.331""W",,http://datos.mec.gov.py/id/establecimientos/1657030
2021,1657029,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8943,COM INDIG CAMPO ALEGRE - ALDEA 4,COL. 4,7472661,182632,"22º49'25.7""S","60º5'30.39""W",,http://datos.mec.gov.py/id/establecimientos/1657029
2021,1657028,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8974,COM INDIG CAMPO ALEGRE - ALDEA 7,COL 7,7462606,177933,"22º54'48.984""S","60º8'22.508""W",,http://datos.mec.gov.py/id/establecimientos/1657028
2021,1657007,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8964,NEULAND,"",7493268,196038,"22º38'25.357""S","59º57'26.31""W",,http://datos.mec.gov.py/id/establecimientos/1657007
2021,1656023,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8950,COM INDIG CAMPO LOA - JOTOICHA,[CNIA. JOTOICHA],7512659,127235,"22º27'6.542""S","60º37'16.33""W",,http://datos.mec.gov.py/id/establecimientos/1656023
2021,1603010,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8936,COM INDIG ÑU GUAZU,"",7689337,10894,"20º49'54.148""S","61º41'49.034""W",,http://datos.mec.gov.py/id/establecimientos/1603010
2021,1603009,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8940,ZONA MBUTURETA,COMUNIDAD INDÍGENA SIRAKUA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1603009
2021,1603008,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8971,COM INDIG CAMPO ALEGRE - ALDEA 5,12 KM AL ESTE DE CAMPO ALEGRE,7471738,186880,"22º49'58.545""S","60º3'2.241""W",,http://datos.mec.gov.py/id/establecimientos/1603008
2021,1603006,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8949,COM INDIG MACHARETI,LAGUNA NEGRA MACHARETY,7530164,145701,"22º17'52.388""S","60º26'17.471""W",,http://datos.mec.gov.py/id/establecimientos/1603006
2021,1603002,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8978,COM INDIG PYKASU,NUEVA ASUNCION - PYKASÙ A 242 KM DE MCAL. ESTIGARRIBIA,7700874,-13067,"20º43'17.004""S","61º55'22.991""W",,http://datos.mec.gov.py/id/establecimientos/1603002
2021,1603001,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8965,ZONA LA PATRIA,CAMPO VIA Y BOQUERON CENTRO URBANO,7632367,30723,"21º20'59.894""S","61º31'21.094""W",,http://datos.mec.gov.py/id/establecimientos/1603001
2021,1602074,16,Boqueron,259,MARISCAL ESTIGARRIBIA,1,Urbana,8975,VILLA CHOFERES DEL CHACO SUB-URBANO,VILLA CHOFERES DEL  CHACO,"","","","",,http://datos.mec.gov.py/id/establecimientos/1602074
2021,1602072,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,52007,COM INDIG PARAISO,73 KM. NOR-OESTE DE LA COLONIA NEULAND,"","","","",,http://datos.mec.gov.py/id/establecimientos/1602072
2021,1602071,16,Boqueron,259,MARISCAL ESTIGARRIBIA,"","",8938,LOCALIDAD A CONFIRMAR,"","","","","",,http://datos.mec.gov.py/id/establecimientos/1602071
2021,1602070,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,51993,ZONA JOEL ESTIGARRIBIA,COM. INDIGENA DIEZ KUE,"","","","",,http://datos.mec.gov.py/id/establecimientos/1602070
2021,1602069,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,51979,COM INDIG SANTA ROSA,COM. INDIGENA MISION SANTA ROSA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1602069
2021,1602068,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8938,LOCALIDAD A CONFIRMAR,"","","","","",,http://datos.mec.gov.py/id/establecimientos/1602068
2021,1602066,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8949,COM INDIG MACHARETI,LAGUNA NEGRA MACHARETY,"","","","",,http://datos.mec.gov.py/id/establecimientos/1602066
2021,1602065,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8976,LAGUNA NEGRA,LAGUNA NEGRA 13 DE AGOSTO,7512525,146298,"22º27'25.466""S","60º26'10.711""W",,http://datos.mec.gov.py/id/establecimientos/1602065
2021,1602064,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,51966,SAGRADA FAMILIA,NANAWA Nº 200 ESQ. AVDA. DEFENSORES DEL CHACO,7559531,128968,"22º1'46.479""S","60º35'36.908""W",,http://datos.mec.gov.py/id/establecimientos/1602064
2021,1602063,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8962,COM INDIG LA PRINCESA,124 KM AL SUR DE LA COLONIA NEULAND,7451825,98759,"22º59'37.156""S","60º54'46.584""W",,http://datos.mec.gov.py/id/establecimientos/1602063
2021,1602062,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8973,COM INDIG LAGUNA NEGRA - TIMOTEO,A 15 KM AL SUR DEL KM 493 DE LA RUTA TRASNCHACO,7535509,142381,"22º14'56.403""S","60º28'9.009""W",,http://datos.mec.gov.py/id/establecimientos/1602062
2021,1602061,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8938,LOCALIDAD A CONFIRMAR,COM INDIG YVOPEY RENDA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1602061
2021,1602060,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,51996,COM INDIG LAGUNA NEGRA - KO¦E PYAHU,A 25 KM AL SUR DEL KM 493 DE LA RUTA TRANSCHACO,7509450,105660,"22º28'33.261""S","60º49'52.459""W",,http://datos.mec.gov.py/id/establecimientos/1602060
2021,1602056,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8954,COM INDIG CAMPO LOA - SAN PIO 10,"CAMPO LOA, NASUC A 64 KM DE MCAL ESTIGARRIBIA",7516069,133147,"22º25'20.456""S","60º33'47.055""W",,http://datos.mec.gov.py/id/establecimientos/1602056
2021,1602054,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8953,COM INDIG LAGUNA NEGRA-CANAAN,A 8 KM AL SUR DEL KM 493 DE LA RUTA TRANSCHACO,7533135,145052,"22º16'15.456""S","60º26'37.747""W",,http://datos.mec.gov.py/id/establecimientos/1602054
2021,1602053,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8937,COM INDIG LAGUNA NEGRA - BELEN,A 15 KM DEL KM 493 DE LA RUTA TRANSCHACO,7526310,140898,"22º19'53.921""S","60º29'8.138""W",,http://datos.mec.gov.py/id/establecimientos/1602053
2021,1602050,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,51963,SANTA MARIA,AVDAD. PAZ DEL CHACO Y MONSEÑOR LUCAS [MCAL. ESTIGARRIBIA],7571161,128345,"21º55'28.491""S","60º35'49.073""W",,http://datos.mec.gov.py/id/establecimientos/1602050
2021,1602047,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,8946,ESCUELA AGRICOLA,RUTA TRANSCHACO KM 531 [MCAL. JOSÉ FÉLIX ESTIGARRIBIA],7563432,124177,"21º59'36.171""S","60º38'20.465""W",,http://datos.mec.gov.py/id/establecimientos/1602047
2021,1602043,16,Boqueron,259,MARISCAL ESTIGARRIBIA,1,Urbana,8955,VILLA MILITAR,MCAL. ESTIGARRIBIA,7559513,127325,"22º1'45.804""S","60º36'34.124""W",,http://datos.mec.gov.py/id/establecimientos/1602043
2021,1602015,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,52000,COM INDIG CAMPO LOA - NASUC,VICARIATO APOSTOLICO DEL PILCOMAYO,7526148,141400,"22º19'59.557""S","60º28'50.752""W",,http://datos.mec.gov.py/id/establecimientos/1602015
2021,1602010,16,Boqueron,259,MARISCAL ESTIGARRIBIA,1,Urbana,8967,COM INDIG SANTA TERESITA,RUTA 9 C. A. LOPEZ; 525 KM-MISION S. TERESITA [MISION SANTA TERESITA - DPTO 16],7557810,129848,"22º2'43.015""S","60º35'7.68""W",,http://datos.mec.gov.py/id/establecimientos/1602010
2021,1602002,16,Boqueron,259,MARISCAL ESTIGARRIBIA,2,Rural,51963,SANTA MARIA,MONS. VERVOORT Y DOMINGO ROSSING Nº 525,7563402,127722,"21º59'39.873""S","60º36'17.106""W",,http://datos.mec.gov.py/id/establecimientos/1602002
