anio,codigo_establecimiento,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,codigo_barrio_localidad,nombre_barrio_localidad,codigo_institucion,nombre_institucion,sector_o_tipo_gestion,anho_cod_geo,primer_grado_hombre,primer_grado_mujer,segundo_grado_hombre,segundo_grado_mujer,tercer_grado_hombre,tercer_grado_mujer,cuarto_grado_hombre,cuarto_grado_mujer,quinto_grado_hombre,quinto_grado_mujer,sexto_grado_hombre,sexto_grado_mujer,septimo_grado_hombre,septimo_grado_mujer,octavo_grado_hombre,octavo_grado_mujer,noveno_grado_hombre,noveno_grado_mujer,total_matriculados_hombre,total_matriculados_mujer
2019,1601012,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8933,PIRIZAL,10042,ESCUELA BÁSICA N° 4610 SAGRADO CORAZÓN DE JESÚS,Privado Subvencionado,,6,1,7,4,4,4,8,3,4,3,2,4,0,7,3,5,6,6,40,37
2019,1657007,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8964,NEULAND,10136,ESCUELA BÁSICA N° 4672 BLUMENTAL,Privado,,3,7,3,4,2,6,3,2,3,3,1,4,0,0,0,0,0,0,15,26
2019,1601020,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8941,ZONA EL SOLITARIO,10050,ESCUELA BÁSICA N° 4900,Oficial,,1,2,1,2,2,0,1,1,0,2,0,2,0,2,1,1,2,0,8,12
2019,1658010,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8958,COM INDIG CAMPO LOA - SAN RAMON,10075,ESCUELA BÁSICA N° 5809  SAN RAMÓN,Privado Subvencionado,,4,6,2,0,2,3,3,2,6,4,8,4,0,0,0,0,0,0,25,19
2019,1656023,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8950,COM INDIG CAMPO LOA - JOTOICHA,10067,ESCUELA BÁSICA N° 5810 NUESTRA SEÑORA DE LA ASUNCIÓN,Privado Subvencionado,,4,4,7,2,8,6,5,6,5,8,7,4,8,16,11,11,17,14,72,71
2019,1602015,16,Boquerón,02,Mariscal Estigarribia,2,Rural,52000,COM INDIG CAMPO LOA - NASUC,10076,ESCUELA BÁSICA N° 5811BEATO JOSÉ GERARD,Privado Subvencionado,,1,6,3,5,2,6,7,7,3,4,2,0,0,0,0,0,0,0,18,28
2019,1657040,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8934,COM INDIG CAMPO LOA - SAN MIGUEL,10103,ESCUELA BÁSICA N° 5812 SAN MIGUEL,Privado Subvencionado,,1,2,5,4,3,2,4,3,2,5,3,2,0,0,0,0,0,0,18,18
2019,1601008,16,Boquerón,02,Mariscal Estigarribia,2,Rural,52012,COM INDIG QUENJACLOI,10038,ESCUELA BÁSICA N° 5813 SAN IGNACIO DE ANTIOQUIA,Oficial,,4,4,4,1,2,1,1,1,1,0,2,2,0,0,0,0,0,0,14,9
2019,1658005,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8942,COM INDIG SANDHORST,4962,ESCUELA BÁSICA N° 5814 BETEL,Privado Subvencionado,,5,6,9,3,8,10,9,3,5,6,5,1,0,0,0,0,0,0,41,29
2019,1603008,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8971,COM INDIG CAMPO ALEGRE - ALDEA 5,10086,ESCUELA BÁSICA N° 5818 AUGUSTO ROA BASTOS,Oficial,,4,6,5,8,6,4,2,3,7,9,2,4,0,0,0,0,0,0,26,34
2019,1657034,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8949,COM INDIG MACHARETI,10095,ESCUELA BÁSICA N° 5819 EBEN EZER,Privado Subvencionado,,0,0,0,0,0,0,6,7,9,5,4,6,9,5,9,10,7,6,44,39
2019,1603001,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8965,ZONA LA PATRIA,10110,ESCUELA BÁSICA N° 5881 TENIENTE PRIMERO RAMIRO ESPÍNOLA,Oficial,,10,10,8,15,4,6,8,10,11,13,5,9,0,0,0,0,0,0,46,63
2019,1657035,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8975,VILLA CHOFERES DEL CHACO SUB-URBANO,10068,ESCUELA BÁSICA N° 5886 PROF. DR. REINALDO DECOUD LARROSA,Privado Subvencionado,,17,11,16,12,12,11,16,12,11,11,11,11,8,8,9,16,12,9,112,101
2019,1602056,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8954,COM INDIG CAMPO LOA - SAN PIO 10,6716,ESCUELA BÁSICA N° 6248 SAN PIO X,Privado Subvencionado,,0,2,5,3,1,0,1,0,2,0,0,1,0,0,0,0,0,0,9,6
2019,1658008,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8957,COM INDIG YACACVASH,6830,ESCUELA BÁSICA N° 6297 ACLANJAYUC,Oficial,,3,2,6,0,2,1,3,7,2,2,4,2,5,1,1,0,0,0,26,15
2019,1658007,16,Boquerón,02,Mariscal Estigarribia,2,Rural,52003,COM INDIG CAMPO AMP+,4643,ESCUELA BÁSICA N° 6298 SAN LUIS DE GONZAGA,Privado Subvencionado,,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3
2019,1657030,16,Boquerón,02,Mariscal Estigarribia,2,Rural,51994,COM INDIG LAGUNA NEGRA - EMAUS,10090,ESCUELA BÁSICA N° 6300  SAGRADO CORAZÓN DE JESÚS,Privado Subvencionado,,2,1,1,2,4,2,1,1,0,1,0,0,0,0,0,0,0,0,8,7
2019,1602054,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8953,COM INDIG LAGUNA NEGRA-CANAAN,6576,ESCUELA BÁSICA N° 6308 CESAR ROMERO,Oficial,,12,6,5,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,24,15
2019,1602053,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8937,COM INDIG LAGUNA NEGRA - BELEN,6570,ESCUELA BÁSICA N° 6317 DEMETRIO TALAVERY,Oficial,,1,1,4,6,4,2,6,10,0,5,2,1,0,0,0,0,0,0,17,25
2019,1603002,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8978,COM INDIG PYKASU,10111,ESCUELA BÁSICA N° 6757 CACIQUE ANDERESIA,Privado Subvencionado,,11,11,8,7,12,17,6,3,11,8,3,4,0,0,0,0,0,0,51,50
2019,1657031,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8960,COM INDIG LAGUNA NEGRA-DAMASCO,10091,ESCUELA BÁSICA N° 6768 BETEL,Oficial,,5,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
2019,1657028,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8974,COM INDIG CAMPO ALEGRE - ALDEA 7,10084,ESCUELA BÁSICA N° 6769 JUANA MARÍA DE LARA,Oficial,,0,0,1,3,2,5,7,4,0,0,0,0,0,0,0,0,0,0,10,12
2019,1657029,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8943,COM INDIG CAMPO ALEGRE - ALDEA 4,10085,ESCUELA BÁSICA N° 6770 PAZ Y VIDA,Oficial,,0,0,6,3,1,3,4,7,0,0,0,0,0,0,0,0,0,0,11,13
2019,1658004,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8964,NEULAND,5742,ESCUELA BÁSICA N° 6771 ACOSTA ÑÚ,Oficial,,27,12,18,24,18,21,16,23,0,0,0,0,0,0,0,0,0,0,79,80
2019,1501031,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8947,COM INDIG CAMPO LARGO 6 DE OCTUBRE,9787,ESCUELA BÁSICA N° 6776 COLONIA CAMPO LARGO,Oficial,,2,5,3,2,0,0,3,7,5,3,0,0,0,0,0,0,0,0,13,17
2019,1602060,16,Boquerón,02,Mariscal Estigarribia,2,Rural,51996,COM INDIG LAGUNA NEGRA - KO¦E PYAHU,13146,ESCUELA BÁSICA N° 6929 EL MENSAJERO,Oficial,,2,2,1,1,2,2,1,3,0,0,0,3,3,4,0,0,0,0,9,15
2019,1603009,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8940,ZONA MBUTURETA,15352,ESCUELA BÁSICA N° 7046 KAJAVI ROMERO,Privado Subvencionado,,0,1,3,1,2,3,1,3,2,1,0,2,0,0,0,0,0,0,8,11
2019,1603010,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8936,COM INDIG ÑU GUAZU,15353,ESCUELA BÁSICA N° 7047 VAPERORENDA POTY,Privado Subvencionado,,1,0,2,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,9,6
2019,1602061,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8938,LOCALIDAD A CONFIRMAR,13915,ESCUELA BÁSICA N° 7306 YVOPEY,Oficial,,10,7,11,7,10,5,9,8,6,2,3,0,0,0,0,0,0,0,49,29
2019,1602062,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8973,COM INDIG LAGUNA NEGRA - TIMOTEO,13981,ESCUELA BÁSICA N° 7368 ROBERTO ARA,Oficial,,0,0,3,9,0,0,1,2,1,3,0,0,0,0,0,0,0,0,5,14
2019,1602063,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8962,COM INDIG LA PRINCESA,15740,ESCUELA BÁSICA N° 7425 CAPITÁN DIAZ NACITAJ,Oficial,,4,2,4,4,4,5,7,6,4,3,2,4,0,0,0,0,0,0,25,24
2019,1602064,16,Boquerón,02,Mariscal Estigarribia,2,Rural,51966,SAGRADA FAMILIA,15760,ESCUELA BÁSICA N° 7430 EFATA,Privado,,14,8,10,6,11,9,15,12,7,11,13,10,17,7,6,7,6,12,99,82
2019,1601032,16,Boquerón,02,Mariscal Estigarribia,2,Rural,51987,COM INDIG SAN AGUSTIN - CRISTO REY,16292,ESCUELA BÁSICA N° 7585 CRISTO REY,Oficial,,0,0,2,3,0,1,1,1,2,0,1,0,0,0,0,0,0,0,6,5
2019,1602065,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8976,LAGUNA NEGRA,16293,ESCUELA BÁSICA N° 7586 NUESTRA SEÑORA DE TODAS LAS GRACIAS,Oficial,,1,2,1,1,4,1,1,2,0,1,1,1,0,0,0,0,0,0,8,8
2019,1601033,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8964,NEULAND,16433,ESCUELA BÁSICA N° 7686 SAN PABLO,Oficial,,1,2,1,1,1,0,1,3,1,1,1,2,0,0,0,0,0,0,6,9
2019,1602068,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8938,LOCALIDAD A CONFIRMAR,16540,ESCUELA BÁSICA N° 7772 RENACER,Oficial,,2,2,4,5,1,1,0,0,5,3,0,0,0,0,0,0,0,0,12,11
2019,1602069,16,Boquerón,02,Mariscal Estigarribia,2,Rural,51979,COM INDIG SANTA ROSA,16541,ESCUELA BÁSICA N° 7774 SANTA ROSA,Oficial,,4,5,4,5,5,2,4,3,4,5,4,3,0,0,0,0,0,0,25,23
2019,1602070,16,Boquerón,02,Mariscal Estigarribia,2,Rural,51993,ZONA JOEL ESTIGARRIBIA,16542,ESCUELA BÁSICA N° 7775 SIETE ESTRELLAS,Oficial,,2,1,1,2,3,1,1,1,3,0,0,1,0,0,0,0,0,0,10,6
2019,1602072,16,Boquerón,02,Mariscal Estigarribia,2,Rural,52007,COM INDIG PARAISO,16769,ESCUELA BÁSICA N° 7923 7 TRINCHERAS,Oficial,,6,3,5,11,3,6,3,5,2,3,0,1,0,0,0,0,0,0,19,29
2019,1602074,16,Boquerón,02,Mariscal Estigarribia,1,Urbana,8975,VILLA CHOFERES DEL CHACO SUB-URBANO,17161,ESCUELA BÁSICA N° 8111 AMANECER,Privado,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2019,1601026,16,Boquerón,02,Mariscal Estigarribia,2,Rural,8963,ZONA PEDRO P PEÑA,10060,ESCUELA BÁSICA S/N° LA REPRESA,Oficial,,2,1,1,2,1,2,1,3,2,1,0,0,0,0,0,0,0,0,7,9
2019,1601018,16,Boquerón,01,Pedro P. Peña,2,Rural,8982,LOCALIDAD A CONFIRMAR,10048,ESCUELA BÁSICA N° 5220 MAYOR ALBERTO GARDELL,Oficial,,3,1,3,1,2,1,2,1,1,2,2,0,0,0,0,0,0,0,13,6
2019,1601031,16,Boquerón,01,Pedro P. Peña,2,Rural,8982,LOCALIDAD A CONFIRMAR,16238,ESCUELA BÁSICA N° 7589 EL TUSCAL,Oficial,,1,1,1,0,0,1,1,2,2,0,2,0,0,0,0,0,0,0,7,4
2019,1601030,16,Boquerón,01,Pedro P. Peña,2,Rural,8982,LOCALIDAD A CONFIRMAR,16237,ESCUELA BÁSICA S/N° EL PELÍCANO,Oficial,,0,2,0,1,0,2,3,1,0,5,0,1,0,0,0,0,0,0,3,12
2019,0518002,05,Caaguazú,18,3 de Febrero,1,Urbana,5357,URBANO,4139,ESCUELA BÁSICA N° 1597 SAN JUAN,Oficial,,17,21,13,20,25,15,22,18,9,12,21,31,13,18,19,25,23,15,162,175
2019,0518014,05,Caaguazú,18,3 de Febrero,2,Rural,5369,SAN CARLOS,4151,ESCUELA BÁSICA N° 1747 SAN CARLOS,Oficial,,4,4,5,8,9,6,8,8,3,6,6,3,7,8,8,12,9,6,59,61
2019,0518004,05,Caaguazú,18,3 de Febrero,2,Rural,5366,SAN JOSE,4141,ESCUELA BÁSICA N° 1749 SAN JOSÉ,Oficial,,1,2,7,4,2,1,6,3,1,5,4,6,3,6,9,4,9,5,42,36
2019,0518022,05,Caaguazú,18,3 de Febrero,2,Rural,5360,SEXTA LINEA 3 DE FEBRERO,4159,ESCUELA BÁSICA N° 1750 LUÍS ALBERTO DEL PARANÁ,Oficial,,4,5,5,3,5,5,2,5,7,7,6,1,5,6,4,6,7,6,45,44
2019,0518005,05,Caaguazú,18,3 de Febrero,2,Rural,5365,GUAJAIVI,4142,ESCUELA BÁSICA N° 1924 SANTA CATALINA,Oficial,,1,3,1,2,3,1,0,1,1,2,1,3,0,0,0,0,0,0,7,12
2019,0518006,05,Caaguazú,18,3 de Febrero,2,Rural,5372,SAN MIGUEL,4143,ESCUELA BÁSICA N° 1925 SAN MIGUEL,Oficial,,3,3,2,2,3,4,3,2,5,1,2,1,2,5,2,3,8,2,30,23
2019,0518007,05,Caaguazú,18,3 de Febrero,2,Rural,5363,SANTA LIBRADA,4144,ESCUELA BÁSICA N° 1926 SANTA LIBRADA,Oficial,,2,1,7,4,2,6,6,2,5,2,4,5,11,1,3,4,3,3,43,28
2019,0518015,05,Caaguazú,18,3 de Febrero,2,Rural,5358,ZAPALLO,4152,ESCUELA BÁSICA N° 1999 SANTO DOMINGO,Oficial,,11,6,7,8,7,5,9,6,6,1,4,7,5,8,8,8,2,14,59,63
2019,0518008,05,Caaguazú,18,3 de Febrero,2,Rural,5356,SAN LORENZO,4145,ESCUELA BÁSICA N° 2000,Oficial,,1,2,3,1,7,2,0,1,2,0,3,3,0,0,0,0,0,0,16,9
2019,0518016,05,Caaguazú,18,3 de Febrero,2,Rural,5361,REMANSO,4153,ESCUELA BÁSICA N° 2145 SAN BLAS,Oficial,,3,1,5,2,2,2,2,3,1,3,3,2,0,0,0,0,0,0,16,13
2019,0518017,05,Caaguazú,18,3 de Febrero,2,Rural,5375,CORRENTINA,4154,ESCUELA BÁSICA N° 2146 SAN MIGUEL,Oficial,,2,1,0,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,6,4
2019,0518009,05,Caaguazú,18,3 de Febrero,2,Rural,5367,SANTA ROSA,4146,ESCUELA BÁSICA N° 2147 SANTA ROSA,Oficial,,2,6,3,4,5,2,1,3,4,3,6,5,3,4,4,2,6,0,34,29
2019,0518010,05,Caaguazú,18,3 de Febrero,2,Rural,5373,KO'E RORY,4147,ESCUELA BÁSICA N° 2760 SAN JOSÉ OBRERO,Oficial,,6,4,5,3,3,3,2,4,3,2,5,1,4,6,6,0,9,4,43,27
2019,0518018,05,Caaguazú,18,3 de Febrero,2,Rural,5362,VIRGEN DEL PILAR,4155,ESCUELA BÁSICA N° 3159 VIRGEN DEL PILAR,Oficial,,5,1,0,1,1,6,6,1,2,1,4,1,0,0,0,0,0,0,18,11
2019,0518020,05,Caaguazú,18,3 de Febrero,2,Rural,5364,SANTA INES,4157,ESCUELA BÁSICA N° 3161 SANTA INES,Oficial,,2,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,8,1
2019,0518012,05,Caaguazú,18,3 de Febrero,2,Rural,49996,SAN RAFAEL,4149,ESCUELA BÁSICA N° 3524 SAN RAFAEL,Oficial,,3,1,4,4,3,3,6,2,2,3,5,2,5,3,5,6,3,3,36,27
2019,0518013,05,Caaguazú,18,3 de Febrero,2,Rural,49997,MARIA AUXILIADORA,4150,ESCUELA BÁSICA N° 3525 MARÍA AUXILIADORA,Oficial,,3,0,5,4,4,1,1,2,3,5,3,2,3,1,5,0,1,2,28,17
2019,0518021,05,Caaguazú,18,3 de Febrero,2,Rural,5370,SAN LUIS,4158,ESCUELA BÁSICA N° 3526 SAN LUIS,Oficial,,1,1,4,0,1,2,0,1,1,4,1,0,0,0,0,0,0,0,8,8
2019,0518011,05,Caaguazú,18,3 de Febrero,2,Rural,5371,TERCERA LINEA 3 DE FEBRERO,4148,ESCUELA BÁSICA N° 3534 SAN PABLO,Oficial,,1,1,1,3,1,1,1,1,0,1,1,1,0,0,0,0,0,0,5,8
2019,0518023,05,Caaguazú,18,3 de Febrero,2,Rural,5360,SEXTA LINEA 3 DE FEBRERO,4160,ESCUELA BÁSICA N° 5030 LA ESPERANZA,Oficial,,1,0,3,3,0,0,1,0,0,1,1,2,0,0,0,0,0,0,6,6
2019,0502028,05,Caaguazú,02,Caaguazú,1,Urbana,5401,CENTENARIO,3310,COLEGIO NACIONAL DE E.M.D. MCAL. FRANCISCO SOLANO LÓPEZ,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,56,49,82,71,104,87,242,207
2019,0502146,05,Caaguazú,02,Caaguazú,1,Urbana,5380,VILLA CONSTITUCION,3465,COLEGIO NACIONAL DON JOSÉ DOMINGO FERNÁNDEZ,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,19,28,17,27,31,33,67,88
2019,0502121,05,Caaguazú,02,Caaguazú,2,Rural,5394,CANTERA BOCA,3402,COLEGIO NACIONAL ESTADOS UNIDOS,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,8,5,3,10,13
2019,0502068,05,Caaguazú,02,Caaguazú,2,Rural,5394,CANTERA BOCA,3401,COLEGIO NACIONAL EX COMBATIENTES DE LA GUERRA DEL CHACO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,1,13,7
2019,0502076,05,Caaguazú,02,Caaguazú,2,Rural,5378,1RA LINEA GUAIRA,3440,COLEGIO NACIONAL GUAVIRÁ,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,6,3,4,11,18
2019,0502083,05,Caaguazú,02,Caaguazú,2,Rural,5450,GUAJAKI KUA,3407,COLEGIO NACIONAL GUAYAKI-CUÁ,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,17,7,7,8,15,8,39,23
2019,0502103,05,Caaguazú,02,Caaguazú,2,Rural,5397,POTRERO GUAJAKI SUB URBANO,3385,COLEGIO NACIONAL INMACULADA CONCEPCIÓN,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,19,11,17,12,16,13,52,36
2019,0502031,05,Caaguazú,02,Caaguazú,2,Rural,5432,JAKARE I,3313,COLEGIO NACIONAL KA'AGUY POTY,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,5,14,13,15,9,8,27,37
2019,0502032,05,Caaguazú,02,Caaguazú,2,Rural,5432,JAKARE I,3314,COLEGIO NACIONAL KUARAHY MIMBY,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,10,10,3,19,18
2019,0502009,05,Caaguazú,02,Caaguazú,1,Urbana,5411,SAN MIGUEL,3424,COLEGIO NACIONAL KUARAHY RESÊ,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,22,19,21,20,28,27,71,66
2019,0502057,05,Caaguazú,02,Caaguazú,2,Rural,5403,WALTER INSFRAN,3435,COLEGIO NACIONAL MARÍA AUXILIADORA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,15,9,11,22,34
2019,0502112,05,Caaguazú,02,Caaguazú,1,Urbana,5405,SAN LORENZO,11465,COLEGIO NACIONAL NIÑOS TRABAJADORES,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,4,6,8,19,19
2019,0502123,05,Caaguazú,02,Caaguazú,1,Urbana,5401,CENTENARIO,3404,COLEGIO NACIONAL NUESTRA SEÑORA DE LAS MERCEDES,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,5,12,15,30,25
2019,0502004,05,Caaguazú,02,Caaguazú,1,Urbana,5451,CENTRO,3418,COLEGIO NACIONAL PRÓCERES DE MAYO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,3,9,10,23,15
2019,0502088,05,Caaguazú,02,Caaguazú,2,Rural,5383,1RO DE MAYO,3444,COLEGIO NACIONAL PROF. FRANCISCO ENRIQUE GONZÁLEZ GIMÉNEZ,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,8,11,4,27,15
2019,0502022,05,Caaguazú,02,Caaguazú,1,Urbana,5451,CENTRO,3428,COLEGIO NACIONAL PROF. LUCÍA TAVAROZZI,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,38,41,33,44,35,28,106,113
2019,0502217,05,Caaguazú,02,Caaguazú,2,Rural,5389,SAN FRANCISCO,3437,COLEGIO NACIONAL SAN FRANCISCO DE ASÍS,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,7,6,7,18,22
2019,0502036,05,Caaguazú,02,Caaguazú,2,Rural,5449,CURUZU ARAUJO,3431,COLEGIO NACIONAL SAN JUAN BAUTISTA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,6,2,7,18,18
2019,0502001,05,Caaguazú,02,Caaguazú,1,Urbana,5405,SAN LORENZO,3415,COLEGIO NACIONAL SAN LORENZO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,13,7,11,22,29
2019,0502001,05,Caaguazú,02,Caaguazú,1,Urbana,5405,SAN LORENZO,3422,COLEGIO NACIONAL SANTA ISABEL,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,4,4,0,12,7
2019,0502023,05,Caaguazú,02,Caaguazú,1,Urbana,5428,EMPALADO,3430,COLEGIO NACIONAL TTE. CNEL. FULGENCIO YEGROS,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,4,7,14,11
2019,0502011,05,Caaguazú,02,Caaguazú,1,Urbana,5451,CENTRO,3294,COLEGIO PRIVADO SUBVENCIONADO INMACULADA CONCEPCIÓN,Privado Subvencionado,,0,0,0,0,0,0,0,0,0,0,0,0,68,79,59,77,71,77,198,233
2019,0502011,05,Caaguazú,02,Caaguazú,1,Urbana,5451,CENTRO,3294,ESCUELA BÁSICA N° 1097 INMACULADA CONCEPCIÓN,Privado Subvencionado,,79,79,68,85,69,68,67,79,76,69,83,66,0,0,0,0,0,0,442,446
2019,0502060,05,Caaguazú,02,Caaguazú,2,Rural,5389,SAN FRANCISCO,3342,ESCUELA BÁSICA N° 1251 SAN FRANCISCO DE ASÍS,Oficial,,6,6,4,5,4,3,9,2,4,6,4,6,0,0,0,0,0,0,31,28
2019,0502088,05,Caaguazú,02,Caaguazú,2,Rural,5383,1RO DE MAYO,3370,ESCUELA BÁSICA N° 1252 PROFESOR FRANCISCO ENRIQUE GONZÁLEZ GIMÉNEZ,Oficial,,3,6,4,4,5,5,3,3,4,8,5,8,0,0,0,0,0,0,24,34
2019,0502079,05,Caaguazú,02,Caaguazú,2,Rural,5411,SAN MIGUEL,3361,ESCUELA BÁSICA N° 1257 MARISCAL JOSÉ FÉLIX ESTIGARRIBIA,Oficial,,25,13,10,11,19,12,14,15,10,14,15,10,14,12,11,17,18,17,136,121
2019,0502083,05,Caaguazú,02,Caaguazú,2,Rural,5450,GUAJAKI KUA,3365,ESCUELA BÁSICA N° 1258 DOÑA ISABEL ACOSTA,Oficial,,2,3,2,1,4,4,3,1,2,3,4,2,0,0,0,0,0,0,17,14
2019,0502117,05,Caaguazú,02,Caaguazú,1,Urbana,5389,SAN FRANCISCO,3399,ESCUELA BÁSICA N° 14587 SANTA TERESITA,Privado Subvencionado,,7,2,4,7,3,7,6,2,3,3,5,3,0,0,0,0,0,0,28,24
2019,0502138,05,Caaguazú,02,Caaguazú,1,Urbana,5410,EMPALADO MI,3457,ESCUELA BÁSICA N° 15021 LAURA SOLEDAD OLMEDO ROTELA,Oficial,,8,2,8,2,3,3,8,2,6,4,4,5,5,2,3,4,2,3,47,27
2019,0502143,05,Caaguazú,02,Caaguazú,1,Urbana,5447,INMACULADA CONCEPCION,3462,ESCUELA BÁSICA N° 15210 YKUA LA PATRIA,Oficial,,12,3,3,6,6,5,7,5,9,1,5,8,9,4,11,4,5,6,67,42
2019,0502142,05,Caaguazú,02,Caaguazú,1,Urbana,5444,TAKURU-FRACCION DON TOMAS,3461,ESCUELA BÁSICA N° 15259 SANTO TOMÁS APÓSTOL,Oficial,,2,2,1,3,2,3,2,0,0,2,1,2,0,0,0,0,0,0,8,12
2019,0502153,05,Caaguazú,02,Caaguazú,2,Rural,5432,JAKARE I,3472,ESCUELA BÁSICA N° 15387 SAN ANTONIO,Oficial,,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,4
2019,0502036,05,Caaguazú,02,Caaguazú,2,Rural,5449,CURUZU ARAUJO,3318,ESCUELA BÁSICA N° 1615 GENERAL BERNARDINO CABALLERO,Oficial,,8,8,7,12,6,3,2,7,2,7,12,6,0,0,0,0,0,0,37,43
2019,0502064,05,Caaguazú,02,Caaguazú,2,Rural,5383,1RO DE MAYO,3346,ESCUELA BÁSICA N° 1617 DEFENSORES DEL CHACO,Oficial,,4,9,8,4,5,9,12,14,6,14,12,8,8,6,15,9,12,7,82,80
2019,0502068,05,Caaguazú,02,Caaguazú,2,Rural,5394,CANTERA BOCA,3350,ESCUELA BÁSICA N° 1618 EX COMBATIENTES DE LA GUERRA DEL CHACO,Oficial,,4,6,3,2,6,4,4,7,1,3,0,3,0,0,0,0,0,0,18,25
2019,0502072,05,Caaguazú,02,Caaguazú,2,Rural,5406,TERCERA LINEA AGUA,3354,ESCUELA BÁSICA N° 1650 ELSA TERESA FORTLAGE DE CAÑETE,Oficial,,5,1,3,1,2,2,4,3,4,1,5,1,4,2,4,3,3,5,34,19
2019,0502039,05,Caaguazú,02,Caaguazú,2,Rural,5432,JAKARE I,3321,ESCUELA BÁSICA N° 1651 SAN FRANCISCO DE ASÍS,Oficial,,3,4,1,1,3,0,4,2,3,1,3,2,3,4,2,3,0,0,22,17
2019,0502038,05,Caaguazú,02,Caaguazú,2,Rural,5418,MBOKAJA-I,3320,ESCUELA BÁSICA N° 1652 MBOKAJA POTY,Oficial,,5,3,3,4,2,1,6,2,4,6,4,1,4,1,4,7,4,4,36,29
2019,0502073,05,Caaguazú,02,Caaguazú,2,Rural,5458,TAYAO,3355,ESCUELA BÁSICA N° 1653 MARÍA AUXILIADORA,Oficial,,10,6,3,8,6,6,4,4,3,0,4,4,7,3,6,5,5,4,48,40
2019,0502056,05,Caaguazú,02,Caaguazú,2,Rural,5452,2DA LINEA BALANZÁ,3338,ESCUELA BÁSICA N° 1656 TENIENTE PRIMERO ADOLFO MARCIAL ROJAS SILVA,Oficial,,6,3,5,8,3,4,8,2,2,6,4,6,10,3,7,3,3,7,48,42
